[2022/08/16 08:15:33] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:15:35] - [-] 174 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 625, found largest slope: 734.1092529296875
[2022/08/16 08:15:35] - [-] 175 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 627, found largest slope: 734.1092529296875
[2022/08/16 08:15:35] - [-] 176 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 633, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 177 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 635, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 178 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 639, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 179 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 641, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 180 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 643, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 181 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 647, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 182 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 649, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 183 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 651, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 184 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 655, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 185 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 657, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 186 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 659, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 187 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 665, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 188 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 673, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 189 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 677, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 190 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 683, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 191 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 687, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 192 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 689, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 193 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 697, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 194 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 701, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 195 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 709, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 196 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 713, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 197 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 715, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 198 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 719, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 199 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 725, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 200 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 731, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 201 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 733, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 202 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 735, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 203 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 737, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 204 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 739, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 205 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 741, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 206 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 745, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 207 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 747, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 208 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 749, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 209 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 755, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 210 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 757, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 211 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 759, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 212 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 765, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 213 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 767, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 214 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 769, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 215 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 775, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 216 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 781, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 217 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 785, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 218 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 787, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 219 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 791, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 220 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 793, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 221 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 797, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 222 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 799, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 223 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 801, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 224 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 805, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 225 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 807, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 226 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 809, found largest slope: 734.1092529296875
[2022/08/16 08:15:36] - [-] 227 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 817, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 228 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 821, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 229 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 823, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 230 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 827, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 231 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 829, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 232 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 831, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 233 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 837, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 234 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 843, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 235 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 849, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 236 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 853, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 237 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 859, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 238 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 865, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 239 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 869, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 240 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 875, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 241 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 879, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 242 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 887, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 243 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 891, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 244 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 893, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 245 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 899, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 246 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 901, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 247 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 907, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 248 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 913, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 249 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 915, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 250 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 917, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 251 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 925, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 252 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 929, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 253 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 933, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 254 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 941, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 255 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 943, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 256 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 945, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 257 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 951, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 258 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 953, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 259 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 955, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 260 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 959, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 261 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 965, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 262 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 967, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 263 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 971, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 264 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 973, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 265 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 975, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 266 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 979, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 267 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 981, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 268 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 983, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 269 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 989, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 270 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 991, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 271 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 995, found largest slope: 734.1092529296875
[2022/08/16 08:15:37] - [-] 272 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 997, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 273 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1001, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 274 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1005, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 275 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1007, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 276 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1013, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 277 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1017, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 278 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1021, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 279 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1023, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 280 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1025, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 281 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1027, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 282 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1029, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 283 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1033, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 284 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1035, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 285 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1037, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 286 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1041, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 287 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1043, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 288 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1045, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 289 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1047, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 290 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1049, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 291 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1051, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 292 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1055, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 293 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1057, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 294 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1061, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 295 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1065, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 296 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1067, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 297 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1075, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 298 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1077, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 299 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1081, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 300 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1083, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 301 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1087, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 302 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1089, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 303 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1091, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 304 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1093, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 305 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1095, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 306 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1099, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 307 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1101, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 308 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1105, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 309 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1107, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 310 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1111, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 311 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1113, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 312 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1117, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 313 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1119, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 314 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1123, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 315 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1125, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 316 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1127, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 317 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1131, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 318 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1135, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 319 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1137, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 320 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1139, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 321 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1147, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 322 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1149, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 323 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1151, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 324 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1155, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 325 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1159, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 326 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1161, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 327 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1163, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 328 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1171, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 329 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1175, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 330 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1177, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 331 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1183, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 332 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1187, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 333 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1189, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 334 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1193, found largest slope: 734.1092529296875
[2022/08/16 08:15:38] - [-] 335 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1197, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 336 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1201, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 337 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1205, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 338 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1209, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 339 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1211, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 340 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1213, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 341 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1215, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 342 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1217, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 343 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1221, found largest slope: 734.1092529296875
