[2022/08/16 08:19:47] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:19:51] - [-] 173 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1325, found largest slope: 809.32080078125
[2022/08/16 08:19:51] - [-] 174 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1331, found largest slope: 809.32080078125
[2022/08/16 08:19:51] - [-] 175 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1341, found largest slope: 809.32080078125
[2022/08/16 08:19:51] - [-] 176 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1355, found largest slope: 809.32080078125
[2022/08/16 08:19:51] - [-] 177 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1361, found largest slope: 809.32080078125
[2022/08/16 08:19:51] - [-] 178 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1365, found largest slope: 809.32080078125
[2022/08/16 08:19:51] - [-] 179 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1373, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 180 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1377, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 181 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1385, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 182 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1395, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 183 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1401, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 184 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1407, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 185 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1417, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 186 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1427, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 187 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1435, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 188 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1441, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 189 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1447, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 190 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1451, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 191 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1461, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 192 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1467, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 193 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1471, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 194 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1479, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 195 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1489, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 196 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1495, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 197 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1505, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 198 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1513, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 199 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1519, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 200 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1525, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 201 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1531, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 202 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1549, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 203 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1555, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 204 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1569, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 205 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1573, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 206 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1585, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 207 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1589, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 208 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1595, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 209 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1601, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 210 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1605, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 211 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1619, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 212 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1623, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 213 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1633, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 214 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1639, found largest slope: 809.32080078125
[2022/08/16 08:19:52] - [-] 215 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1643, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 216 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1651, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 217 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1655, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 218 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1661, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 219 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1665, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 220 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1671, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 221 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1677, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 222 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1681, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 223 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1689, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 224 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1697, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 225 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1701, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 226 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1709, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 227 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1713, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 228 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1721, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 229 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1727, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 230 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1739, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 231 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1745, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 232 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1749, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 233 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1755, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 234 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1763, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 235 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1767, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 236 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1771, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 237 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1775, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 238 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1781, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 239 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1787, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 240 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1791, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 241 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1807, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 242 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1811, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 243 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1821, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 244 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1825, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 245 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1835, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 246 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1839, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 247 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1845, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 248 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1849, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 249 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1861, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 250 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1867, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 251 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1879, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 252 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1883, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 253 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1893, found largest slope: 809.32080078125
[2022/08/16 08:19:53] - [-] 254 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1901, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 255 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1907, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 256 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1915, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 257 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1919, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 258 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1927, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 259 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1939, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 260 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1943, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 261 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1957, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 262 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1961, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 263 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1971, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 264 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1975, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 265 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1981, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 266 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1991, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 267 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 1997, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 268 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2005, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 269 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2009, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 270 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2013, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 271 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2017, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 272 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2025, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 273 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2029, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 274 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2035, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 275 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2041, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 276 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2045, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 277 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2057, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 278 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2061, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 279 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2067, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 280 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2083, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 281 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2087, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 282 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2095, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 283 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2105, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 284 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2111, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 285 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2117, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 286 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2125, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 287 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2131, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 288 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2137, found largest slope: 809.32080078125
[2022/08/16 08:19:54] - [-] 289 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2143, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 290 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2147, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 291 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2159, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 292 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2165, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 293 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2177, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 294 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2185, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 295 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2189, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 296 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2197, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 297 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2205, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 298 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2211, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 299 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2215, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 300 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2221, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 301 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2225, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 302 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2233, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 303 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2237, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 304 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2245, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 305 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2249, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 306 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2255, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 307 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2259, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 308 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2271, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 309 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2279, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 310 th iter: Global minimum: 4.150403 (estimated lower bound: 3.651898). Number of funcation evaluation: 2285, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 311 th iter: Global minimum: 4.103387 (estimated lower bound: 2.607872). Number of funcation evaluation: 2299, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 312 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2305, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 313 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2311, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 314 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2317, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 315 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2321, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 316 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2329, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 317 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2333, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 318 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2339, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 319 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2343, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 320 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2347, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 321 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2353, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 322 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2359, found largest slope: 809.32080078125
[2022/08/16 08:19:55] - [-] 323 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2365, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 324 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2371, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 325 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2377, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 326 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2381, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 327 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2387, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 328 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2393, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 329 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2401, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 330 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2405, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 331 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2411, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 332 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2417, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 333 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2421, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 334 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2427, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 335 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2431, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 336 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2437, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 337 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2441, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 338 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2447, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 339 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2451, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 340 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2455, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 341 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2461, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 342 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2467, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 343 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2473, found largest slope: 809.32080078125
