[2022/08/16 08:21:15] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:21:20] - [-] 171 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1715, found largest slope: 721.8604736328125
[2022/08/16 08:21:20] - [-] 172 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1721, found largest slope: 721.8604736328125
[2022/08/16 08:21:20] - [-] 173 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1733, found largest slope: 721.8604736328125
[2022/08/16 08:21:20] - [-] 174 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1739, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 175 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1755, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 176 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1771, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 177 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1779, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 178 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1789, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 179 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1799, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 180 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1807, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 181 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1815, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 182 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1821, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 183 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1831, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 184 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1839, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 185 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1847, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 186 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1853, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 187 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1867, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 188 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1877, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 189 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1885, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 190 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1893, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 191 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1901, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 192 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1909, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 193 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1919, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 194 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1925, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 195 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1939, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 196 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1945, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 197 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1959, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 198 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1965, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 199 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1975, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 200 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1981, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 201 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1989, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 202 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 1997, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 203 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2003, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 204 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2013, found largest slope: 721.8604736328125
[2022/08/16 08:21:21] - [-] 205 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2019, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 206 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2029, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 207 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2037, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 208 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2045, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 209 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2055, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 210 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2061, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 211 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2069, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 212 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2079, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 213 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2085, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 214 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2097, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 215 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2107, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 216 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2115, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 217 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2123, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 218 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2137, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 219 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2147, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 220 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2157, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 221 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2163, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 222 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2175, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 223 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2181, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 224 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2195, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 225 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2207, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 226 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2213, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 227 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2227, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 228 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2233, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 229 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2247, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 230 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2253, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 231 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2263, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 232 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2269, found largest slope: 721.8604736328125
[2022/08/16 08:21:22] - [-] 233 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2277, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 234 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2285, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 235 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2293, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 236 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2303, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 237 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2309, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 238 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2315, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 239 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2329, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 240 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2337, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 241 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2347, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 242 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2353, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 243 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2361, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 244 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2369, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 245 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2377, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 246 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2383, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 247 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2395, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 248 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2403, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 249 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2411, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 250 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2421, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 251 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2427, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 252 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2437, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 253 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2445, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 254 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2453, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 255 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2461, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 256 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2469, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 257 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2477, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 258 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2487, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 259 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2493, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 260 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2503, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 261 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2511, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 262 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2521, found largest slope: 721.8604736328125
[2022/08/16 08:21:23] - [-] 263 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2527, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 264 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2537, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 265 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2545, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 266 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2555, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 267 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2563, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 268 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2571, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 269 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2577, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 270 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2583, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 271 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2589, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 272 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2601, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 273 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2607, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 274 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2617, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 275 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2623, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 276 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2629, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 277 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2637, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 278 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2657, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 279 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2667, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 280 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2679, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 281 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2689, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 282 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2695, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 283 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2707, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 284 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2715, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 285 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2723, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 286 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2729, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 287 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2743, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 288 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2753, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 289 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2761, found largest slope: 721.8604736328125
[2022/08/16 08:21:24] - [-] 290 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2769, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 291 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2777, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 292 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2785, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 293 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2793, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 294 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2799, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 295 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2807, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 296 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2815, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 297 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2823, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 298 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2831, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 299 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2841, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 300 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2851, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 301 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2857, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 302 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2873, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 303 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2881, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 304 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2895, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 305 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2901, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 306 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2917, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 307 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2923, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 308 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2931, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 309 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2941, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 310 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2951, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 311 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2957, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 312 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2969, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 313 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2975, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 314 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2983, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 315 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 2991, found largest slope: 721.8604736328125
[2022/08/16 08:21:25] - [-] 316 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3001, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 317 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3007, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 318 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3015, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 319 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3021, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 320 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3031, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 321 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3037, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 322 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3047, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 323 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3055, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 324 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3065, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 325 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3071, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 326 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3083, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 327 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3089, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 328 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3099, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 329 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3107, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 330 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3115, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 331 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3125, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 332 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3131, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 333 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3149, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 334 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3157, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 335 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3167, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 336 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3173, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 337 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3193, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 338 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3205, found largest slope: 721.8604736328125
[2022/08/16 08:21:26] - [-] 339 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3213, found largest slope: 721.8604736328125
