[2022/08/16 08:17:34] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:17:37] - [-] 173 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 747, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 174 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 749, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 175 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 751, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 176 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 757, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 177 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 761, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 178 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 769, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 179 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 773, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 180 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 775, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 181 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 783, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 182 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 785, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 183 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 789, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 184 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 793, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 185 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 795, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 186 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 797, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 187 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 801, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 188 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 805, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 189 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 807, found largest slope: 812.6213989257812
[2022/08/16 08:17:37] - [-] 190 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 809, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 191 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 811, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 192 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 815, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 193 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 821, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 194 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 823, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 195 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 827, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 196 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 829, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 197 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 831, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 198 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 835, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 199 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 841, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 200 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 847, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 201 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 851, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 202 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 853, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 203 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 859, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 204 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 863, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 205 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 869, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 206 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 875, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 207 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 881, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 208 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 885, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 209 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 891, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 210 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 897, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 211 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 901, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 212 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 911, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 213 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 915, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 214 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 917, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 215 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 925, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 216 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 935, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 217 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 937, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 218 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 941, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 219 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 953, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 220 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 957, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 221 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 965, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 222 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 967, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 223 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 969, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 224 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 977, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 225 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 979, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 226 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 981, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 227 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 987, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 228 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 989, found largest slope: 812.6213989257812
[2022/08/16 08:17:38] - [-] 229 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 993, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 230 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1001, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 231 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1003, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 232 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1007, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 233 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1013, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 234 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1019, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 235 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1021, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 236 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1025, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 237 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1035, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 238 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1039, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 239 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1041, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 240 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1045, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 241 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1053, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 242 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1059, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 243 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1061, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 244 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1063, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 245 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1071, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 246 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1073, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 247 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1077, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 248 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1085, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 249 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1087, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 250 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1089, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 251 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1097, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 252 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1101, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 253 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1109, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 254 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1117, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 255 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1119, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 256 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1121, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 257 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1133, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 258 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1139, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 259 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1141, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 260 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1145, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 261 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1149, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 262 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1155, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 263 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1161, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 264 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1163, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 265 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1165, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 266 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1169, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 267 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1171, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 268 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1173, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 269 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1175, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 270 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1177, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 271 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1179, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 272 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1183, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 273 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1185, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 274 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1189, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 275 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1193, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 276 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1195, found largest slope: 812.6213989257812
[2022/08/16 08:17:39] - [-] 277 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1203, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 278 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1207, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 279 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1215, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 280 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1219, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 281 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1223, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 282 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1225, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 283 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1227, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 284 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1233, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 285 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1235, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 286 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1241, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 287 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1243, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 288 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1249, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 289 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1253, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 290 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1259, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 291 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1261, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 292 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1267, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 293 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1273, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 294 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1279, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 295 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1281, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 296 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1287, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 297 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1291, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 298 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1299, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 299 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1303, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 300 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1309, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 301 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1315, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 302 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1317, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 303 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1319, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 304 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1325, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 305 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1331, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 306 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1333, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 307 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1335, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 308 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1343, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 309 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1347, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 310 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1351, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 311 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1355, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 312 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1361, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 313 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1363, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 314 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1367, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 315 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1377, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 316 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1381, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 317 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1387, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 318 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1393, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 319 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1395, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 320 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1397, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 321 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1401, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 322 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1403, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 323 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1407, found largest slope: 812.6213989257812
[2022/08/16 08:17:40] - [-] 324 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1409, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 325 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1413, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 326 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1415, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 327 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1417, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 328 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1425, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 329 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1429, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 330 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1435, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 331 th iter: Global minimum: 4.139199 (estimated lower bound: 3.972353). Number of funcation evaluation: 1437, found largest slope: 812.6213989257812
[2022/08/16 08:17:41] - [-] 332 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1447, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 333 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1451, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 334 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1455, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 335 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1463, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 336 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1467, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 337 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1473, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 338 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1475, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 339 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1477, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 340 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1479, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 341 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1487, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 342 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1493, found largest slope: 827.162109375
