[2022/08/16 08:18:31] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:18:35] - [-] 172 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1197, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 173 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1201, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 174 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1207, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 175 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1215, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 176 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1221, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 177 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1225, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 178 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1233, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 179 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1237, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 180 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1241, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 181 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1249, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 182 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1259, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 183 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1265, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 184 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1269, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 185 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1277, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 186 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1285, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 187 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1289, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 188 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1299, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 189 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1307, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 190 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1313, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 191 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1317, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 192 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1323, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 193 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1329, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 194 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1335, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 195 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1341, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 196 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1345, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 197 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1351, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 198 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1357, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 199 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1361, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 200 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1371, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 201 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1379, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 202 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1383, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 203 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1389, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 204 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1395, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 205 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1401, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 206 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1407, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 207 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1413, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 208 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1425, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 209 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1429, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 210 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1439, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 211 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1451, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 212 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1455, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 213 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1461, found largest slope: 722.4618530273438
[2022/08/16 08:18:36] - [-] 214 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1467, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 215 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1473, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 216 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1477, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 217 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1489, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 218 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1495, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 219 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1507, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 220 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1515, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 221 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1519, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 222 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1527, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 223 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1531, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 224 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1541, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 225 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1547, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 226 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1553, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 227 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1557, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 228 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1563, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 229 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1571, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 230 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1577, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 231 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1581, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 232 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1591, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 233 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1595, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 234 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1601, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 235 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1607, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 236 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1615, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 237 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1619, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 238 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1623, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 239 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1629, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 240 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1633, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 241 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1641, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 242 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1645, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 243 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1649, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 244 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1655, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 245 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1659, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 246 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1667, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 247 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1671, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 248 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1679, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 249 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1685, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 250 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1691, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 251 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1695, found largest slope: 722.4618530273438
[2022/08/16 08:18:37] - [-] 252 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1703, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 253 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1709, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 254 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1713, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 255 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1723, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 256 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1727, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 257 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1735, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 258 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1739, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 259 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1749, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 260 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1757, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 261 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1767, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 262 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1771, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 263 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1779, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 264 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1785, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 265 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1791, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 266 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1799, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 267 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1803, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 268 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1811, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 269 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1815, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 270 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1819, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 271 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1825, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 272 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1829, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 273 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1837, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 274 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1841, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 275 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1847, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 276 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1851, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 277 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1855, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 278 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1863, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 279 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1867, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 280 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1877, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 281 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1885, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 282 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1889, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 283 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1899, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 284 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1903, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 285 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1909, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 286 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1917, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 287 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1921, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 288 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1925, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 289 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1933, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 290 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1939, found largest slope: 722.4618530273438
[2022/08/16 08:18:38] - [-] 291 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1945, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 292 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1951, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 293 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1957, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 294 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1963, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 295 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1967, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 296 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1973, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 297 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1979, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 298 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1983, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 299 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1989, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 300 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1995, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 301 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 1999, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 302 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2003, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 303 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2009, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 304 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2015, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 305 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2019, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 306 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2025, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 307 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2029, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 308 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2037, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 309 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2041, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 310 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2053, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 311 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2059, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 312 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2065, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 313 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2069, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 314 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2077, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 315 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2081, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 316 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2087, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 317 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2091, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 318 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2097, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 319 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2101, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 320 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2107, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 321 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2111, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 322 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2119, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 323 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2123, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 324 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2137, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 325 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2143, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 326 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2147, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 327 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2157, found largest slope: 722.4618530273438
[2022/08/16 08:18:39] - [-] 328 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2165, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 329 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2171, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 330 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2177, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 331 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2183, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 332 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2187, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 333 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2195, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 334 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2201, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 335 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2211, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 336 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2215, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 337 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2221, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 338 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2227, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 339 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2231, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 340 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2237, found largest slope: 722.4618530273438
