[2022/08/16 08:16:54] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:16:58] - [-] 173 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 691, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 174 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 693, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 175 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 695, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 176 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 701, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 177 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 705, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 178 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 713, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 179 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 717, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 180 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 723, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 181 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 729, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 182 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 731, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 183 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 733, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 184 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 737, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 185 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 739, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 186 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 741, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 187 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 745, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 188 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 753, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 189 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 757, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 190 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 759, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 191 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 761, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 192 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 765, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 193 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 769, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 194 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 771, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 195 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 777, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 196 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 779, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 197 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 781, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 198 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 785, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 199 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 787, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 200 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 795, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 201 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 799, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 202 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 803, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 203 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 805, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 204 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 807, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 205 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 809, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 206 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 813, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 207 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 815, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 208 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 817, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 209 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 825, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 210 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 829, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 211 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 831, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 212 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 839, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 213 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 843, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 214 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 849, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 215 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 853, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 216 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 859, found largest slope: 812.6213989257812
[2022/08/16 08:16:58] - [-] 217 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 865, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 218 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 869, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 219 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 879, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 220 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 883, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 221 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 889, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 222 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 891, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 223 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 893, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 224 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 901, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 225 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 903, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 226 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 905, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 227 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 911, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 228 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 913, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 229 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 919, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 230 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 925, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 231 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 927, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 232 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 931, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 233 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 937, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 234 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 943, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 235 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 945, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 236 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 949, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 237 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 957, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 238 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 959, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 239 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 961, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 240 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 965, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 241 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 971, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 242 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 977, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 243 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 979, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 244 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 981, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 245 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 987, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 246 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 989, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 247 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 999, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 248 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1005, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 249 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1007, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 250 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1009, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 251 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1017, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 252 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1023, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 253 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1031, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 254 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1037, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 255 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1039, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 256 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1041, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 257 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1049, found largest slope: 812.6213989257812
[2022/08/16 08:16:59] - [-] 258 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1051, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 259 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1053, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 260 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1057, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 261 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1063, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 262 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1069, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 263 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1071, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 264 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1075, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 265 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1077, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 266 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1081, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 267 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1083, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 268 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1085, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 269 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1087, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 270 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1093, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 271 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1099, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 272 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1101, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 273 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1103, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 274 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1107, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 275 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1109, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 276 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1111, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 277 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1113, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 278 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1119, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 279 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1123, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 280 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1127, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 281 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1129, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 282 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1133, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 283 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1137, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 284 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1139, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 285 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1147, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 286 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1149, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 287 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1155, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 288 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1161, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 289 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1167, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 290 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1169, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 291 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1175, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 292 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1179, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 293 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1181, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 294 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1185, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 295 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1187, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 296 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1189, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 297 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1191, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 298 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1195, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 299 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1197, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 300 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1201, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 301 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1203, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 302 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1207, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 303 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1209, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 304 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1211, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 305 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1215, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 306 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1223, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 307 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1225, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 308 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1229, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 309 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1235, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 310 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1237, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 311 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1239, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 312 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1241, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 313 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1245, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 314 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1247, found largest slope: 812.6213989257812
[2022/08/16 08:17:00] - [-] 315 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1249, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 316 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1255, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 317 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1257, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 318 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1259, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 319 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1261, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 320 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1269, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 321 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1273, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 322 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1279, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 323 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1285, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 324 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1291, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 325 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1295, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 326 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1303, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 327 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1307, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 328 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1309, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 329 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1311, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 330 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1313, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 331 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1319, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 332 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1321, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 333 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1325, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 334 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1327, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 335 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1329, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 336 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1337, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 337 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1339, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 338 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1345, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 339 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1347, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 340 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1353, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 341 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1357, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 342 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1361, found largest slope: 812.6213989257812
