[2022/08/16 08:22:49] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:22:55] - [-] 171 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 1991, found largest slope: 898.3048706054688
[2022/08/16 08:22:55] - [-] 172 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2001, found largest slope: 898.3048706054688
[2022/08/16 08:22:55] - [-] 173 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2011, found largest slope: 898.3048706054688
[2022/08/16 08:22:55] - [-] 174 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2021, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 175 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2035, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 176 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2041, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 177 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2057, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 178 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2063, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 179 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2077, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 180 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2091, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 181 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2097, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 182 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2105, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 183 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2115, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 184 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2123, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 185 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2129, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 186 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2143, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 187 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2149, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 188 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2163, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 189 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2169, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 190 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2193, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 191 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2199, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 192 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2215, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 193 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2223, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 194 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2231, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 195 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2237, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 196 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2259, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 197 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2267, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 198 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2275, found largest slope: 898.3048706054688
[2022/08/16 08:22:56] - [-] 199 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2287, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 200 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2299, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 201 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2305, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 202 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2317, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 203 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2323, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 204 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2331, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 205 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2339, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 206 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2345, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 207 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2367, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 208 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2377, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 209 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2385, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 210 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2391, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 211 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2403, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 212 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2409, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 213 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2417, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 214 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2423, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 215 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2439, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 216 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2451, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 217 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2459, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 218 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2467, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 219 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2475, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 220 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2487, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 221 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2497, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 222 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2503, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 223 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2511, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 224 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2521, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 225 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2527, found largest slope: 898.3048706054688
[2022/08/16 08:22:57] - [-] 226 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2535, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 227 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2541, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 228 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2551, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 229 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2561, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 230 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2573, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 231 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2579, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 232 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2587, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 233 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2593, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 234 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2611, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 235 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2623, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 236 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2631, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 237 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2639, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 238 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2649, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 239 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2663, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 240 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2679, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 241 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2685, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 242 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2701, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 243 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2711, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 244 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2721, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 245 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2741, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 246 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2753, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 247 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2761, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 248 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2779, found largest slope: 898.3048706054688
[2022/08/16 08:22:58] - [-] 249 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2787, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 250 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2795, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 251 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2815, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 252 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2821, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 253 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2843, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 254 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2849, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 255 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2865, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 256 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2877, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 257 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2885, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 258 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2895, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 259 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2903, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 260 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2911, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 261 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2917, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 262 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2935, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 263 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2941, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 264 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2957, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 265 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2965, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 266 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2973, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 267 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2983, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 268 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2991, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 269 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 2999, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 270 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3007, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 271 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3013, found largest slope: 898.3048706054688
[2022/08/16 08:22:59] - [-] 272 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3027, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 273 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3039, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 274 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3045, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 275 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3055, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 276 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3063, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 277 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3073, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 278 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3079, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 279 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3093, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 280 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3103, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 281 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3109, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 282 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3121, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 283 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3131, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 284 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3141, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 285 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3149, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 286 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3157, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 287 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3165, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 288 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3173, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 289 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3179, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 290 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3195, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 291 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3201, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 292 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3211, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 293 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3217, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 294 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3235, found largest slope: 898.3048706054688
[2022/08/16 08:23:00] - [-] 295 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3243, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 296 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3253, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 297 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3261, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 298 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3271, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 299 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3277, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 300 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3293, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 301 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3301, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 302 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3321, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 303 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3331, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 304 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3339, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 305 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3355, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 306 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3361, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 307 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3369, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 308 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3375, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 309 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3385, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 310 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3397, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 311 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3405, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 312 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3411, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 313 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3427, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 314 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3433, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 315 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3447, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 316 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3455, found largest slope: 898.3048706054688
[2022/08/16 08:23:01] - [-] 317 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3461, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 318 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3471, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 319 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3479, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 320 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3489, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 321 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3495, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 322 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3503, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 323 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3513, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 324 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3521, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 325 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3531, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 326 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3541, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 327 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3547, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 328 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3563, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 329 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3577, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 330 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3587, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 331 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3593, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 332 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3609, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 333 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3619, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 334 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3629, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 335 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3639, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 336 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3647, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 337 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3655, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 338 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3663, found largest slope: 898.3048706054688
[2022/08/16 08:23:02] - [-] 339 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3671, found largest slope: 898.3048706054688
