[2022/08/16 08:21:58] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:22:04] - [-] 171 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1889, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 172 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1899, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 173 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1917, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 174 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1929, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 175 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1945, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 176 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1951, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 177 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1965, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 178 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1977, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 179 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 1987, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 180 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2001, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 181 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2011, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 182 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2017, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 183 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2029, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 184 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2035, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 185 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2043, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 186 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2053, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 187 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2059, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 188 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2073, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 189 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2079, found largest slope: 819.9960327148438
[2022/08/16 08:22:04] - [-] 190 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2097, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 191 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2105, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 192 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2113, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 193 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2123, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 194 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2131, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 195 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2137, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 196 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2157, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 197 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2165, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 198 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2175, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 199 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2191, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 200 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2207, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 201 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2213, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 202 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2227, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 203 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2235, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 204 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2245, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 205 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2253, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 206 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2259, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 207 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2271, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 208 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2279, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 209 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2285, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 210 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2295, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 211 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2301, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 212 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2311, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 213 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2317, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 214 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2337, found largest slope: 819.9960327148438
[2022/08/16 08:22:05] - [-] 215 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2351, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 216 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2359, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 217 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2369, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 218 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2377, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 219 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2385, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 220 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2397, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 221 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2409, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 222 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2415, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 223 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2423, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 224 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2431, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 225 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2437, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 226 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2453, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 227 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2459, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 228 th iter: Global minimum: 4.150403 (estimated lower bound: 3.645323). Number of funcation evaluation: 2467, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 229 th iter: Global minimum: 4.103704 (estimated lower bound: 2.588463). Number of funcation evaluation: 2479, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 230 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2491, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 231 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2499, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 232 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2505, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 233 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2513, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 234 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2521, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 235 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2531, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 236 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2539, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 237 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2549, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 238 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2555, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 239 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2563, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 240 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2573, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 241 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2579, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 242 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2587, found largest slope: 819.9960327148438
[2022/08/16 08:22:06] - [-] 243 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2597, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 244 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2605, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 245 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2613, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 246 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2625, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 247 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2631, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 248 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2639, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 249 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2649, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 250 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2655, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 251 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2663, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 252 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2673, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 253 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2681, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 254 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2687, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 255 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2695, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 256 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2707, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 257 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2713, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 258 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2725, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 259 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2731, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 260 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2739, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 261 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2749, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 262 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2755, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 263 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2767, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 264 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2773, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 265 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2779, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 266 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2793, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 267 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2809, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 268 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2819, found largest slope: 819.9960327148438
[2022/08/16 08:22:07] - [-] 269 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2827, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 270 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2835, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 271 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2841, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 272 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2855, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 273 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2871, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 274 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2881, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 275 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2887, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 276 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2909, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 277 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2919, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 278 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2929, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 279 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2935, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 280 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2953, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 281 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2961, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 282 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2973, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 283 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2981, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 284 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2991, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 285 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 2997, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 286 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3015, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 287 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3021, found largest slope: 819.9960327148438
[2022/08/16 08:22:08] - [-] 288 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3039, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 289 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3047, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 290 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3055, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 291 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3063, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 292 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3071, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 293 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3077, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 294 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3097, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 295 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3107, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 296 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3113, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 297 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3125, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 298 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3133, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 299 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3141, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 300 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3151, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 301 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3159, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 302 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3167, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 303 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3175, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 304 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3183, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 305 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3191, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 306 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3209, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 307 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3217, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 308 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3229, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 309 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3235, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 310 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3241, found largest slope: 819.9960327148438
[2022/08/16 08:22:09] - [-] 311 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3251, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 312 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3257, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 313 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3271, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 314 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3277, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 315 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3287, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 316 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3295, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 317 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3301, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 318 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3313, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 319 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3319, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 320 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3331, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 321 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3337, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 322 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3345, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 323 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3355, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 324 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3363, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 325 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3371, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 326 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3381, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 327 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3389, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 328 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3395, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 329 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3409, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 330 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3415, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 331 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3429, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 332 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3437, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 333 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3445, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 334 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3455, found largest slope: 819.9960327148438
[2022/08/16 08:22:10] - [-] 335 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3465, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 336 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3475, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 337 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3481, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 338 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3497, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 339 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3503, found largest slope: 819.9960327148438
