[2022/08/16 08:20:27] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:20:32] - [-] 173 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1413, found largest slope: 916.0748901367188
[2022/08/16 08:20:32] - [-] 174 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1417, found largest slope: 916.0748901367188
[2022/08/16 08:20:32] - [-] 175 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1431, found largest slope: 916.0748901367188
[2022/08/16 08:20:32] - [-] 176 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1439, found largest slope: 916.0748901367188
[2022/08/16 08:20:32] - [-] 177 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1443, found largest slope: 916.0748901367188
[2022/08/16 08:20:32] - [-] 178 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1451, found largest slope: 916.0748901367188
[2022/08/16 08:20:32] - [-] 179 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1455, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 180 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1467, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 181 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1473, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 182 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1485, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 183 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1489, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 184 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1503, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 185 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1511, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 186 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1517, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 187 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1521, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 188 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1533, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 189 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1539, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 190 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1551, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 191 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1559, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 192 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1569, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 193 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1575, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 194 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1587, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 195 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1591, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 196 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1597, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 197 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1607, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 198 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1617, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 199 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1621, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 200 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1629, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 201 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1635, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 202 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1641, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 203 th iter: Global minimum: 4.140512 (estimated lower bound: 3.952426). Number of funcation evaluation: 1647, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 204 th iter: Global minimum: 4.106634 (estimated lower bound: 2.413852). Number of funcation evaluation: 1657, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 205 th iter: Global minimum: 4.106634 (estimated lower bound: 3.542374). Number of funcation evaluation: 1665, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 206 th iter: Global minimum: 4.099433 (estimated lower bound: 3.535172). Number of funcation evaluation: 1679, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 207 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1687, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 208 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1697, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 209 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1709, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 210 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1715, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 211 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1723, found largest slope: 916.0748901367188
[2022/08/16 08:20:33] - [-] 212 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1729, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 213 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1737, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 214 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1741, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 215 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1747, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 216 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1753, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 217 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1759, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 218 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1763, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 219 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1769, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 220 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1773, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 221 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1779, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 222 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1785, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 223 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1791, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 224 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1797, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 225 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1803, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 226 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1809, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 227 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1815, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 228 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1819, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 229 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1827, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 230 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1831, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 231 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1839, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 232 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1843, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 233 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1847, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 234 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1853, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 235 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1859, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 236 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1863, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 237 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1867, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 238 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1875, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 239 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1879, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 240 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1885, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 241 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1891, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 242 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1897, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 243 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1903, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 244 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1909, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 245 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1913, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 246 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1927, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 247 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1931, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 248 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1943, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 249 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1949, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 250 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1955, found largest slope: 916.0748901367188
[2022/08/16 08:20:34] - [-] 251 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1963, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 252 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1967, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 253 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1977, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 254 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1987, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 255 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1993, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 256 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 1999, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 257 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2005, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 258 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2013, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 259 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2019, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 260 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2025, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 261 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2031, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 262 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2037, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 263 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2041, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 264 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2053, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 265 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2063, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 266 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2071, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 267 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2081, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 268 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2085, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 269 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2093, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 270 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2097, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 271 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2103, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 272 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2109, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 273 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2115, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 274 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2119, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 275 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2125, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 276 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2131, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 277 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2137, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 278 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2141, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 279 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2151, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 280 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2157, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 281 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2163, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 282 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2177, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 283 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2187, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 284 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2191, found largest slope: 916.0748901367188
[2022/08/16 08:20:35] - [-] 285 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2203, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 286 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2207, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 287 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2219, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 288 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2223, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 289 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2237, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 290 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2245, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 291 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2251, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 292 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2257, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 293 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2261, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 294 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2269, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 295 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2273, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 296 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2283, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 297 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2289, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 298 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2295, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 299 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2299, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 300 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2311, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 301 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2315, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 302 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2319, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 303 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2327, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 304 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2331, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 305 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2337, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 306 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2341, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 307 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2355, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 308 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2361, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 309 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2371, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 310 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2377, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 311 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2383, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 312 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2387, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 313 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2393, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 314 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2397, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 315 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2409, found largest slope: 916.0748901367188
[2022/08/16 08:20:36] - [-] 316 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2415, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 317 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2425, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 318 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2431, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 319 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2435, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 320 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2439, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 321 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2445, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 322 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2451, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 323 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2457, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 324 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2463, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 325 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2467, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 326 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2473, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 327 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2479, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 328 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2487, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 329 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2491, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 330 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2497, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 331 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2503, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 332 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2507, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 333 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2515, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 334 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2519, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 335 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2525, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 336 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2529, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 337 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2535, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 338 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2539, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 339 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2543, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 340 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2551, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 341 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2559, found largest slope: 916.0748901367188
